"","ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","DATE_NAISSANCE","CF_AGREE","POLE_ESPOIR","exp_avant_16","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_16","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_16","NB_CLUB_AVANT_16","TOP_50_AVANT_16","TOP_50_150_AVANT_16","top_restant_AVANT_16","exp_avant_17","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_17","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_17","NB_CLUB_AVANT_17","TOP_50_AVANT_17","TOP_50_150_AVANT_17","top_restant_AVANT_17","exp_avant_18","IN_NO_F2K","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_18","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_18","NB_CLUB_AVANT_18","TOP_50_AVANT_18","TOP_50_150_AVANT_18","top_restant_AVANT_18","exp_avant_19","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_19","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_19","NB_CLUB_AVANT_19","TOP_50_AVANT_19","TOP_50_150_AVANT_19","top_restant_AVANT_19","exp_avant_20","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_20","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_20","NB_CLUB_AVANT_20","TOP_50_AVANT_20","TOP_50_150_AVANT_20","top_restant_AVANT_20","exp_avant_21","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_21","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_21","NB_CLUB_AVANT_21","TOP_50_AVANT_21","TOP_50_150_AVANT_21","top_restant_AVANT_21","exp","NB_BUT_PAR_MIN_JOUE_PAR_SAISON","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON","NB_CLUB","TOP_50","TOP_50_150","top_restant","NB_PALMARES_AVANT_16","NB_PALMARES_AVANT_17","NB_PALMARES_AVANT_18","NB_PALMARES_AVANT_19","NB_PALMARES_AVANT_20","NB_PALMARES_AVANT_21","NB_PALMARES","France U16","France U17","France U18","France U19","France U20","France U21","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","U18_NB_BUT","U18_NB_MATCH_JOUE","U18_NB_MIN_JOUE","U18_TITULARISATION","U19_NB_BUT","U19_NB_MATCH_JOUE","U19_NB_MIN_JOUE","U19_TITULARISATION","U20_NB_BUT","U20_NB_MATCH_JOUE","U20_NB_MIN_JOUE","U20_TITULARISATION","U21_NB_BUT","U21_NB_MATCH_JOUE","U21_NB_MIN_JOUE","U21_TITULARISATION"
"1009",4556,"Defenseur",4,"France","2000-04-11T00:00:00.000Z","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,93.75,1,"1","0","0",0,0.00011,42.5,2,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-04,28.13,2,"1","1","0",0,0.00015,20.4,2,"1","1","0",0,9e-05,16.45,3,"1","1","0",0,8e-05,12.63,4,"1","1","0",1,6e-05,9.62,6,"1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,401,4
"1010",4563,"Milieu",1,"France","1998-01-29T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM LIEVIN",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,23.33,1,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,30.5,1,"0","0","1",0,0.00012,19.01,1,"0","0","1",0,0.00014,15.37,2,"0","1","1",0,8e-05,13.73,3,"1","1","1",1,8e-05,8.27,6,"1","1","1",0,0,0,1,1,1,1,1,0,0,0,0,0,NA,2,104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011",4571,"Gardien de But",2,"France","1997-02-23T00:00:00.000Z","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,74.35,1,"1","0","0",0,0,39.92,1,"1","0","0",0,0,27.6,1,"1","0","0",0,0,9.23,3,"1","0","1",0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,180,2
"1012",4572,"Attaquant",10,"France","2004-10-12T00:00:00.000Z","CFM - LOSC LILLE ASSOCIATION","aucun",0,0.00097,19.75,3,"1","0","1",0,0.00101,14.25,4,"1","0","1",0,2545873065,14.58,12.06,10.17,12.06,12.06,12.06,10.17,12.06,12.06,14.58,0.00091,11.92,4,"1","0","1",0,0.00079,10.07,5,"1","0","1",0,0.00079,10.07,5,"1","0","1",0,0.00079,10.07,5,"1","0","1",0,0.00079,10.07,5,"1","0","1",0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,7,418,5,NA,1,70,1,NA,NA,NA,NA,NA,NA,NA,NA
"1013",4574,"Milieu",2,"France","1999-02-15T00:00:00.000Z","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0.00385,51.93,1,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00179,36.67,1,"0","1","0",0,0.00094,21.77,1,"0","1","0",0,0.00069,16.25,2,"1","1","0",0,0.00052,12.45,3,"1","1","1",0,0.00028,8.08,6,"1","1","1",0,1,1,1,1,1,1,1,1,1,1,1,0,1,7,337,4,1,12,834,10,NA,5,183,2,NA,3,178,2,NA,1,65,1,NA,NA,NA,NA
"1014",4578,"Milieu",7,"Turquie","1999-07-15T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0.00076,62.9,1,"0","0","1",0,2543652491,NA,NA,NA,NA,20,20,NA,NA,NA,NA,0.00038,32.92,1,"0","0","1",0,0.00025,19.16,2,"0","0","1",1,0.00022,13.14,3,"0","0","1",1,0.00015,10.53,4,"0","0","1",1,0.00012,6.45,5,"0","0","1",0,1,1,1,1,1,1,1,0,1,0,0,0,1,6,375,4,NA,NA,NA,NA,NA,5,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",4586,"Attaquant",1,"France","2003-01-02T00:00:00.000Z","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,8e-04,18.42,3,"0","1","0",0,0.00079,11.95,3,"0","1","0",0,2545489798,NA,17.53,NA,17.53,17.53,17.53,NA,17.53,17.53,17.53,0.00071,9.56,3,"0","1","0",0,0.00072,8.72,3,"0","1","0",0,0.00062,7.65,5,"0","1","1",0,0.00062,7.65,5,"0","1","1",0,0.00062,7.65,5,"0","1","1",0,0,0,0,0,0,0,1,1,0,1,1,1,NA,2,120,1,NA,1,81,1,NA,NA,NA,NA,4,10,461,4,NA,2,90,1,3,13,471,3
"1016",4587,"Attaquant",5,"Maroc","2000-05-10T00:00:00.000Z","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CASTELMAUROU",0,0,74.2,1,"0","1","0",0,0.00026,32.72,1,"0","1","0",0,2544268247,NA,14.32,14.32,14.32,NA,NA,14.32,14.32,14.32,NA,0.00069,24.37,1,"0","1","0",0,0.00047,16.98,1,"0","1","0",0,0.00047,13.99,1,"0","1","0",1,0.00038,11.17,2,"1","1","0",1,0.00034,7.83,2,"1","1","0",0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,422,5,NA,NA,NA,NA,NA,NA,NA,NA,3,12,623,8
"1017",4589,"Defenseur",5,"France","1981-05-15T00:00:00.000Z","aucun","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",1,4e-05,4.3,5,"1","1","0",0,0,0,0,0,0,9,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,854,11
"1018",4593,"Attaquant",4,"France","1995-04-19T00:00:00.000Z","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,73.5,1,"1","0","0",0,0.00061,5.67,5,"1","1","1",1,2,2,2,2,2,2,1,1,1,1,1,1,10,11,688,7,1,8,346,2,2,4,257,3,NA,6,347,5,NA,8,328,3,NA,1,30,1
"1019",4609,"Gardien de But",4,"France","2002-04-27T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,20.85,2,"0","1","1",0,0,15.02,2,"0","1","1",0,2545097666,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,0,15.02,2,"0","1","1",0,0,10.76,2,"0","1","1",0,0,10.76,2,"0","1","1",0,0,10.76,2,"0","1","1",0,0,10.76,2,"0","1","1",0,1,1,1,1,1,1,1,0,1,0,0,0,NA,1,90,1,NA,NA,NA,NA,NA,2,136,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020",4615,"Gardien de But",1,"France","1999-01-13T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,NA,0,1,"0","0","1",0,0,35.22,1,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23.26,2,"0","0","1",0,0,9.19,2,"0","0","1",0,0,5.86,2,"0","0","1",0,0,3.74,2,"0","0","1",1,0,3.94,3,"1","0","1",1,2,3,3,3,3,3,1,1,1,1,0,1,NA,10,851,10,NA,8,671,8,NA,5,450,5,NA,4,360,4,NA,NA,NA,NA,NA,NA,0,NA
"1021",4616,"Milieu",1,"Congo","1997-01-04T00:00:00.000Z","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,89.57,1,"0","1","0",0,0,29.9,1,"0","1","0",1,0,24.05,2,"1","1","0",1,7e-05,8.72,5,"1","1","1",2,2,2,2,2,2,2,1,1,1,1,0,0,NA,15,906,10,1,9,730,8,NA,5,341,3,NA,6,374,5,NA,NA,NA,NA,NA,NA,NA,NA
"1022",4620,"Milieu",1,"France","1999-01-10T00:00:00.000Z","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM CLAIREFONTAINE",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,86.33,1,"0","0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00036,41.74,2,"0","0","1",0,0.00041,21.15,2,"0","0","1",0,0.00026,16.77,3,"0","1","1",0,0.00015,14.03,3,"0","1","1",1,9e-05,9.21,3,"0","1","1",0,0,0,0,1,1,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46,1,NA,9,594,5,NA,1,32,NA
"1023",4635,"Milieu",12,"France","2001-12-12T00:00:00.000Z","aucun","aucun",1,NA,0,1,"0","0","0",1,0.00173,12.57,3,"0","0","1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-04,15.51,3,"0","0","1",1,0.00039,15.46,3,"0","0","1",1,0.00035,11.94,4,"0","0","1",1,0.00023,10.77,4,"0","0","1",1,0.00026,9.35,4,"0","0","1",0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,179,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,397,4
"1024",4643,"Milieu",9,"Gabon","1993-09-01T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,53,1,"1","0","0",0,0,53,1,"1","0","0",1,8e-05,7.12,7,"1","1","1",0,0,0,0,1,1,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,269,3,NA,1,38,NA
"1025",4648,"Defenseur",3,"France","2002-03-07T00:00:00.000Z","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,8e-05,26.12,2,"1","0","0",0,8e-05,26.12,2,"1","0","0",0,2546522274,13.94,11.46,9.84,11.46,12.45,12.45,9.83,11.92,11.92,14.7,8e-05,26.12,2,"1","0","0",0,8e-05,26.12,2,"1","0","0",0,8e-05,26.12,2,"1","0","0",0,5e-05,16.55,3,"1","0","1",1,5e-05,16.55,3,"1","0","1",0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",4651,"Defenseur",2,"France","2007-02-22T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,3e-05,14.3,3,"0","1","0",0,3e-05,14.3,3,"0","1","0",0,2547083678,15,NA,NA,NA,15,15,NA,NA,NA,NA,3e-05,14.3,3,"0","1","0",0,3e-05,14.3,3,"0","1","0",0,3e-05,14.3,3,"0","1","0",0,3e-05,14.3,3,"0","1","0",0,3e-05,14.3,3,"0","1","0",0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,NA,12,667,7,NA,2,109,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027",4653,"Attaquant",3,"Sénégal","1998-03-10T00:00:00.000Z","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00222,64.33,1,"0","0","1",0,0.00098,23.92,1,"0","0","1",0,0.00058,20.18,2,"0","0","1",0,0.00049,16.63,3,"0","0","1",0,0.00033,8.36,6,"0","1","1",0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028",4657,"Milieu",4,"France","2003-04-02T00:00:00.000Z","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0.00023,17.14,3,"1","0","0",0,0.00019,12.91,3,"1","0","0",0,2545382343,16.2,17.26,18.17,17.26,17.13,17.13,18.17,17.26,17.26,16.2,0.00016,11.2,4,"1","0","0",1,0.00015,9.51,5,"1","0","0",1,0.00015,8.05,6,"1","0","0",1,0.00015,8.05,6,"1","0","0",1,0.00015,8.05,6,"1","0","0",0,0,0,0,0,0,0,1,0,0,1,1,0,2,3,149,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,383,4,NA,10,623,6,NA,NA,NA,NA
"1029",4665,"Attaquant",2,"France","1998-02-23T00:00:00.000Z","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00205,60.92,1,"0","0","0",0,0.00111,30.77,1,"0","0","0",0,0.00071,20.84,1,"0","0","0",0,0.00043,15.62,3,"1","0","1",0,0.00023,8.35,4,"1","0","1",0,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,26,NA,NA,2,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030",4674,"Gardien de But",1,"France","2003-01-30T00:00:00.000Z","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,23.59,1,"0","1","0",0,0,16.87,1,"0","1","0",0,2547318711,NA,12.71,12.71,12.71,12.17,12.17,12.71,12.71,12.71,NA,0,10.33,1,"0","1","0",0,0,9.94,1,"0","1","0",0,0,8.57,1,"0","1","0",0,0,8.57,1,"0","1","0",0,0,8.57,1,"0","1","0",0,0,0,0,0,0,0,1,1,0,0,0,0,NA,6,540,6,NA,2,180,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",4682,"Attaquant",4,"France","2005-04-27T00:00:00.000Z","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,0.00074,11.54,5,"1","0","1",1,0.00072,8.31,6,"1","0","1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00066,6.78,6,"1","0","1",1,0.00066,6.78,6,"1","0","1",1,0.00066,6.78,6,"1","0","1",1,0.00066,6.78,6,"1","0","1",1,0.00066,6.78,6,"1","0","1",0,0,0,0,0,0,0,0,1,1,1,-1,-1,NA,NA,NA,NA,5,9,654,7,8,11,747,7,7,12,959,11,NA,NA,NA,NA,2,4,139,1
"1032",4686,"Defenseur",2,"France","1995-02-16T00:00:00.000Z","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0.00046,84.5,1,"0","0","0",0,0.00041,44.19,1,"0","0","0",1,5e-05,9.53,5,"0","1","1",0,0,0,0,0,0,0,1,1,0,1,0,0,NA,1,73,1,NA,2,71,1,NA,NA,NA,NA,NA,1,63,1,NA,NA,NA,NA,NA,NA,NA,NA
"1033",4687,"Milieu",3,"France","1994-03-03T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,7e-04,109.38,1,"0","1","0",1,9e-05,7.74,4,"0","1","1",0,0,0,0,0,0,0,1,1,1,0,1,0,NA,1,45,NA,NA,3,96,1,1,5,270,2,NA,NA,NA,NA,NA,3,192,2,NA,NA,NA,NA
"1034",4689,"Defenseur",8,"France","2004-08-21T00:00:00.000Z","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0.00013,15.42,1,"1","0","0",0,9e-05,13.01,1,"1","0","0",0,2546086553,13.89,13.49,9.18,13.49,14.93,14.93,NA,14.93,14.93,14.93,8e-05,11.23,2,"1","0","0",0,0.00011,9.75,2,"1","0","0",0,0.00011,9.75,2,"1","0","0",0,0.00011,9.75,2,"1","0","0",0,0.00011,9.75,2,"1","0","0",0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035",4695,"Milieu",2,"France","2003-02-13T00:00:00.000Z","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,0.00018,19.83,2,"0","0","0",0,0.00017,15.47,2,"0","0","0",0,2545387365,NA,15.27,15.2,15.27,16.27,16.27,15.2,15.27,15.27,15.53,0.00028,13.3,2,"0","0","0",0,0.00027,11.21,2,"0","0","0",0,0.00027,11.21,2,"0","0","0",0,0.00027,11.21,2,"0","0","0",0,0.00027,11.21,2,"0","0","0",0,0,0,0,0,0,0,1,0,0,0,0,0,NA,7,321,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036",4703,"Defenseur",7,"Mali","1999-07-10T00:00:00.000Z","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,95.59,1,"0","0","1",0,2543811845,13.7,13.7,13.7,13.7,13.7,13.7,NA,NA,NA,NA,0,38.31,1,"0","0","1",0,0,23.74,1,"0","0","1",0,3e-05,18.39,2,"0","0","1",0,4e-05,15,2,"0","0","1",1,4e-05,9.08,4,"1","0","1",0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,421,4,NA,1,90,1,NA,NA,NA,NA
"1037",4706,"Milieu",5,"France","2003-05-17T00:00:00.000Z","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,0,17.18,2,"1","0","0",0,0,13.16,3,"1","0","0",1,2545518844,NA,15.63,15.6,15.63,14.93,14.93,15.6,15.6,15.6,15.79,4e-05,8.49,4,"1","1","0",1,9e-05,8.23,4,"1","1","0",1,8e-05,6.89,6,"1","1","1",1,8e-05,6.89,6,"1","1","1",1,8e-05,6.89,6,"1","1","1",0,0,0,0,0,0,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,2,55,1,NA,NA,NA,NA,NA,18,1025,12,2,5,260,3,NA,1,17,NA
"1038",4711,"Defenseur",11,"France","1990-11-01T00:00:00.000Z","aucun","PEM - PEM CLAIREFONTAINE",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,105,1,"0","0","1",1,1e-05,5.84,8,"1","1","1",0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,26,2047,23
"1039",4715,"Gardien de But",1,"France","2000-01-09T00:00:00.000Z","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,58.5,1,"0","0","1",0,0,28.26,1,"0","0","1",0,2543870075,NA,17.06,17.06,17.06,NA,NA,17.06,17.06,17.06,NA,0,18.8,1,"0","0","1",0,0,13.19,1,"0","0","1",0,0,13.19,1,"0","0","1",0,0,13.19,1,"0","0","1",0,0,13.19,1,"0","0","1",1,1,1,2,2,2,2,1,1,0,0,0,0,NA,8,671,8,NA,11,941,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040",4716,"Gardien de But",12,"France","2001-12-23T00:00:00.000Z","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,34.53,1,"0","0","1",0,0,25.31,1,"0","0","1",0,2544555870,17.48,15.41,13.82,15.41,15.41,15.41,13.82,13.82,13.82,18.2,0,18.06,1,"0","0","1",0,0,10.77,1,"0","0","1",0,0,9.12,2,"0","0","1",1,0,8.2,4,"0","0","1",1,0,7.18,4,"0","0","1",1,1,2,2,2,2,2,1,1,1,1,0,1,NA,7,581,7,NA,3,270,3,NA,1,90,1,NA,11,1020,11,NA,NA,NA,NA,NA,1,90,1
"1041",4721,"Defenseur",2,"Congo","1994-02-03T00:00:00.000Z","aucun","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",1,2e-05,10.89,2,"0","1","0",1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1106,12,1,18,1442,16,NA,5,231,3,NA,12,1110,12,1,8,587,7,NA,1,32,NA
"1042",4752,"Defenseur",7,"France","1999-07-01T00:00:00.000Z","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0.0014,89.56,1,"0","0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00037,38.51,1,"0","0","0",0,0.00027,25.19,1,"0","0","0",0,0.00021,18.88,1,"0","0","0",0,0.00017,15.13,1,"0","0","0",0,0.00011,12.61,2,"0","0","1",0,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043",4757,"Defenseur",11,"France","2006-11-22T00:00:00.000Z","CFM - CENTRE DE FORMATION CLERMONT FOOT 63","aucun",0,4e-05,17.02,3,"0","0","1",0,6e-05,14.05,3,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-05,14.05,3,"0","0","1",0,6e-05,14.05,3,"0","0","1",0,6e-05,14.05,3,"0","0","1",0,6e-05,14.05,3,"0","0","1",0,6e-05,14.05,3,"0","0","1",0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,3,181,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",4762,"Defenseur",2,"France","2000-02-21T00:00:00.000Z","aucun","aucun",0,6e-04,83,1,"0","0","1",0,0.00015,34.22,1,"0","0","1",0,2544102990,18.24,15.44,15.44,15.44,16.44,16.44,13.43,13.43,13.43,NA,7e-05,21.37,1,"0","0","1",0,5e-05,16.32,2,"0","0","1",0,5e-05,16.32,2,"0","0","1",0,5e-05,16.32,2,"0","0","1",0,4e-05,13,2,"0","0","1",0,0,0,0,0,0,0,1,1,0,0,0,0,NA,3,163,3,NA,1,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
